review_id,bank_id,review_text,rating,review_date,sentiment_label_vader,sentiment_score_vader,sentiment_label_distilbert,sentiment_score_distilbert,themes,primary_theme,source,created_at,bank_name,bank_code
3828,1,I'm so happy in these Apps,5,2024-01-22,POSITIVE,0.6115,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3829,1,Nice app.,5,2024-01-22,POSITIVE,0.4215,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3830,1,Good app,1,2024-01-21,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3831,1,Perfect!,5,2024-01-21,POSITIVE,0.6114,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3832,1,Good Well,5,2024-01-21,POSITIVE,0.6124,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3833,1,It's good app.,5,2024-01-20,POSITIVE,0.4404,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3834,1,It is easy to use and simplify everything,4,2024-01-20,POSITIVE,0.4404,POSITIVE,0.9988,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3835,1,Please check this application best,5,2024-01-19,POSITIVE,0.7579,POSITIVE,0.9973,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3836,1,Can't sync any more. I think it needs some updates,1,2024-01-19,NEUTRAL,0.0,NEGATIVE,0.9995,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3837,1,waw very nice app,5,2024-01-19,POSITIVE,0.4754,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3838,1,Not Best app,1,2024-01-19,NEGATIVE,0.5216,NEGATIVE,0.9947,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3839,1,it stops raining why?,1,2024-01-19,NEGATIVE,0.1531,NEGATIVE,0.99,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3840,1,M-pesa lay genzab leke 100 ber belabegn,5,2024-01-18,NEUTRAL,0.0,NEGATIVE,0.976,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3841,1,"1. It is good, flexible, simple and easy. But it can't serve offiline and didn't compliment with the ussd *889# 2. Checking Account balance is off and hidden under transfer.",4,2024-01-17,NEUTRAL,0.0049,NEGATIVE,0.9909,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3842,1,It says non available always disappointing,1,2024-01-16,NEGATIVE,0.4939,NEGATIVE,0.9921,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3843,1,Tha best one,1,2024-01-16,POSITIVE,0.6369,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3844,1,This Application is super fast and Amazing performance. Thanks CBE,5,2024-01-15,POSITIVE,0.891,POSITIVE,0.9999,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3845,1,Wonderful mobile Banking application,5,2024-01-15,POSITIVE,0.5719,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3846,1,Most of the things work just fine. But the transaction history doesn't work properly/right.,2,2024-01-15,POSITIVE,0.1027,NEGATIVE,0.9991,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3847,1,Pharmacy professional,1,2024-01-15,NEUTRAL,0.0,POSITIVE,0.9642,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3848,1,"If Zero and negative rating is allowed the TCB bank's this application and *889# & +951 deserves -100. I am calling the bank TCB b/s they shouldn't allowed to use Ethiopia for Trash bank). ""None Available"" for all service b/s of their management uncalculated, illogical & greedious decision of service charges which wasn't stayed morethan 5 days. Why should I go to Addis Ababa just I opened my account in Addis I while I am living in Dire in the current era where all things are digitally connected?",1,2024-01-14,NEGATIVE,0.8316,NEGATIVE,0.9989,"['Feature Requests', 'Account Access Issues', 'Customer Support']",Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3849,1,Very stable and easy to use it's way better than any other bank apps,4,2024-01-14,POSITIVE,0.8204,POSITIVE,0.9997,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3850,1,Why verification online or sms?,1,2024-01-13,NEUTRAL,0.0,NEGATIVE,0.9957,['Security & Privacy'],Security & Privacy,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3851,1,Bist,5,2024-01-13,NEUTRAL,0.0,NEGATIVE,0.9946,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3852,1,It is fast and secure.,5,2024-01-12,POSITIVE,0.34,POSITIVE,0.9997,"['Transaction Performance', 'Security & Privacy']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3853,1,Daldalaa 🇪🇹,5,2024-01-12,NEUTRAL,0.0,NEGATIVE,0.9487,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3854,1,Exceptional one,5,2024-01-12,NEUTRAL,0.0,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3855,1,"I haven't been seen on it any problems before but here i faced some obstacles to enter to my account it says me ""no account available"" so help me and solve this problem.",4,2024-01-11,NEGATIVE,0.3613,NEGATIVE,0.9994,"['Account Access Issues', 'Technical Issues', 'Customer Support']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3856,1,"Always eventough I have enough balance I cant make bill payment saying insuffcient balance. I always have to ask other for adding me more extra money. If it is your marketing stategy to make people deposite more, thats not a strategy....its theft ለዛውም የማይረባ ብር ለመለቃቀም ብላችሁ",1,2024-01-11,NEUTRAL,0.0,NEGATIVE,0.9973,"['Transaction Performance', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3898,1,Nec,5,2024-01-02,NEUTRAL,0.0,POSITIVE,0.9873,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3857,1,I can not use the app after I reinstall it while I am abroad. It requested me to get security key from nearedt CBE branch. There is no CBE branch overseas. Due to this reason I can not acess my acount using the app!!! CBE should resolve this for diaspora customers.,3,2024-01-11,POSITIVE,0.5684,NEGATIVE,0.9933,"['Feature Requests', 'Security & Privacy']",Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3858,1,"It was better if it showed at least the last 20 transactions, and one good thing is you can search people from history by their name.",3,2024-01-11,POSITIVE,0.7003,NEGATIVE,0.9987,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3859,1,the worst app and bank in Ethiopia ever. Yoy have to come to their branch to start your mobile banking and have way too high transaction fee and hidden cost for every transaction.,1,2024-01-11,NEGATIVE,0.6249,NEGATIVE,0.9998,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3860,1,Thank to God,5,2024-01-10,POSITIVE,0.5574,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3861,1,I love this application it is easy to use and fast . i recomed that it may use with out network if it is possible,5,2024-01-10,POSITIVE,0.7964,POSITIVE,0.9994,"['Transaction Performance', 'User Interface & Experience']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3862,1,Best 100%,5,2024-01-09,POSITIVE,0.6369,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3863,1,Great,4,2024-01-09,POSITIVE,0.6249,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3864,1,Its good app,5,2024-01-09,POSITIVE,0.4404,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3865,1,So best,5,2024-01-08,POSITIVE,0.6697,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3866,1,Why it says critical update repeatdly and when I updated asks similar question,2,2024-01-08,NEGATIVE,0.3182,NEGATIVE,0.9979,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3867,1,Not user-friendly.,1,2024-01-08,NEUTRAL,0.0,NEGATIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3868,1,The most comfortable app... fast booom 🥰🥰,5,2024-01-07,POSITIVE,0.9595,POSITIVE,0.9943,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3869,1,Kelifa jemal,5,2024-01-07,NEUTRAL,0.0,POSITIVE,0.9105,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3870,1,my rooted send me,5,2024-01-06,NEUTRAL,0.0,POSITIVE,0.9884,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3871,1,Best app ever.,5,2024-01-06,POSITIVE,0.6369,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3872,1,No way to give negative feedback. toughen up!,5,2024-01-06,NEGATIVE,0.7263,NEGATIVE,0.9995,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3873,1,etc,5,2024-01-06,NEUTRAL,0.0,POSITIVE,0.9158,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3874,1,For late some times but more is good work,2,2024-01-06,POSITIVE,0.6448,POSITIVE,0.999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3875,1,Thanks for your help,5,2024-01-06,POSITIVE,0.6808,POSITIVE,0.9996,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3876,1,Gena salgeba new verification miteyikegn keyet endametaw new??,1,2024-01-06,NEUTRAL,0.0,NEGATIVE,0.9961,['Security & Privacy'],Security & Privacy,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3877,1,It should be more secure if some one knows my pin which is very short 4 digit number can be cheated its worisome to use it,1,2024-01-06,NEGATIVE,0.079,NEGATIVE,0.9989,"['Feature Requests', 'Security & Privacy']",Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3878,1,I found this app so useful. I'm a 17 years old and I used CBE for almost 2 and half years now I got this app so I don't go to any branch instead I use this app.,5,2024-01-06,POSITIVE,0.5777,POSITIVE,0.956,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3879,1,Mobile banking is very important.,5,2024-01-06,POSITIVE,0.2716,POSITIVE,0.9979,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3880,1,Not working my application 20 days olmost I'm not in ethiophia now 😢,1,2024-01-06,NEGATIVE,0.4767,NEGATIVE,0.9939,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3881,1,"Woow nice app. I think the new update is very nice because after i update it, It didnt ask me to go to branch for authorization.",5,2024-01-05,POSITIVE,0.7089,POSITIVE,0.9729,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3882,1,This app is not worthy to be trusted with handling large amount of money. Becareful with this kind of badly developed app.,2,2024-01-05,NEGATIVE,0.4017,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3883,1,So easy. Faster!,4,2024-01-05,POSITIVE,0.54,POSITIVE,0.9986,"['Transaction Performance', 'User Interface & Experience']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3884,1,Up date it,2,2024-01-05,NEUTRAL,0.0,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3885,1,wow it's amazing platform for sure. Speedy and fast transaction that everyone enjoy to it.,5,2024-01-05,POSITIVE,0.9201,POSITIVE,0.9999,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3886,1,Thank you!,5,2024-01-04,POSITIVE,0.4199,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3887,1,"I have no words to appreciate, thanks. It simplifies our daily life.",5,2024-01-04,POSITIVE,0.5267,POSITIVE,0.9911,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3888,1,Worst app in the world 🌎,1,2024-01-03,NEGATIVE,0.6249,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3889,1,If you want change your phone device or if your app suddenly deleted you must go to Bank branch and pay CBE mobile banking activation payment again and again. this is not appropriate. additionally customer service at branch is disgusting,1,2024-01-03,NEGATIVE,0.5423,NEGATIVE,0.9998,"['Feature Requests', 'Transaction Performance', 'Technical Issues', 'Customer Support']",Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3890,1,Haadha,5,2024-01-03,NEUTRAL,0.0,POSITIVE,0.9941,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3891,1,Totally no response when calling on 951.,2,2024-01-03,NEGATIVE,0.3597,NEGATIVE,0.9996,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3892,1,Absolutely garbage,1,2024-01-03,NEUTRAL,0.0,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3893,1,It's very hubs new,5,2024-01-03,NEUTRAL,0.0,POSITIVE,0.9988,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3894,1,"What is this ""none available"" nonsense? The Mobile banking doesn't work either. I even went to a nearby bank to get it fixed but they don't even know what to do. This is so frustrating.",1,2024-01-03,NEGATIVE,0.6687,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3895,1,INTERNET BANKING methba,5,2024-01-03,NEUTRAL,0.0,NEGATIVE,0.5877,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3896,1,driver,5,2024-01-02,NEUTRAL,0.0,POSITIVE,0.9929,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3899,1,The app didn't function,1,2024-01-02,NEUTRAL,0.0,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3900,1,Good Job,5,2024-01-02,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3901,1,It is 🤙🤙🤙🤙,5,2024-01-02,POSITIVE,0.9153,POSITIVE,0.7286,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3902,1,nice app for me to use,5,2024-01-02,POSITIVE,0.4215,POSITIVE,0.9995,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3903,1,App is don't show balance,1,2024-01-01,NEUTRAL,0.0,NEGATIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3904,1,why can't sync all day while there is Internet pls fix it ASAP,1,2024-01-01,POSITIVE,0.0772,NEGATIVE,0.9978,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3905,1,Reliable,5,2024-01-01,NEUTRAL,0.0,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3906,1,cool app,3,2024-01-01,POSITIVE,0.3182,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3907,1,Pleas give me loan,5,2023-12-31,NEUTRAL,0.0,NEGATIVE,0.971,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3908,1,Nice 👍,5,2023-12-31,POSITIVE,0.4215,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3909,1,Fast and user friendly,5,2023-12-31,POSITIVE,0.4939,POSITIVE,0.9991,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3910,1,Very help full,5,2023-12-31,POSITIVE,0.4576,POSITIVE,0.995,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3911,1,The home page is bad,3,2023-12-30,NEGATIVE,0.5423,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3912,1,It has every solution for every Ethiopians,5,2023-12-30,POSITIVE,0.3182,POSITIVE,0.9621,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3913,1,I love it it is perfect I am proud of my bank,5,2023-12-30,POSITIVE,0.9001,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3914,1,I like the app it's simple and transparent,5,2023-12-30,POSITIVE,0.3612,POSITIVE,0.9953,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3915,1,"It is light, excellent app.",4,2023-12-30,POSITIVE,0.5719,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3916,1,Very good,1,2023-12-29,POSITIVE,0.4927,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3917,1,wonderful app,5,2023-12-29,POSITIVE,0.5719,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3918,1,Amazing ande best app,5,2023-12-29,POSITIVE,0.8402,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3919,1,It is the worst of all mobile banking apps,1,2023-12-29,NEGATIVE,0.6249,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3920,1,The most stupidly incredible bank i didn't known how a system get so stupid,1,2023-12-29,NEGATIVE,0.8252,NEGATIVE,0.9776,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3921,1,Horrible app ever,1,2023-12-29,NEGATIVE,0.5423,NEGATIVE,0.9995,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3922,1,The app is absolutely amazing with seamless functionalities. I never face any hurdles while using it. It deserves 5 stars!,5,2023-12-28,POSITIVE,0.6581,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3923,1,It is very good up and it is to transfer money and pay for other things,3,2023-12-28,POSITIVE,0.4201,POSITIVE,0.9999,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3924,1,take To Use Option,5,2023-12-28,NEUTRAL,0.0,POSITIVE,0.8865,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
3925,1,I'm always using the Apps safely.Thanks.,5,2023-12-27,NEUTRAL,0.0,POSITIVE,0.9999,['Security & Privacy'],Security & Privacy,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
